modid,type,id,source_file,jar_file,confidence,notes
advancednetherite,item,advancednetherite:netherite_emerald_helmet_iron_trim,assets/advancednetherite/models/item/netherite_emerald_helmet_iron_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_helmet_lapis_trim,assets/advancednetherite/models/item/netherite_emerald_helmet_lapis_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_helmet_netherite_trim,assets/advancednetherite/models/item/netherite_emerald_helmet_netherite_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_helmet_quartz_trim,assets/advancednetherite/models/item/netherite_emerald_helmet_quartz_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_helmet_redstone_trim,assets/advancednetherite/models/item/netherite_emerald_helmet_redstone_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_hoe,assets/advancednetherite/models/item/netherite_emerald_hoe.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_ingot,assets/advancednetherite/models/item/netherite_emerald_ingot.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings,assets/advancednetherite/models/item/netherite_emerald_leggings.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_amethyst_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_amethyst_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_copper_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_copper_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_diamond_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_diamond_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_emerald_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_emerald_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_gold_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_gold_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_iron_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_iron_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_lapis_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_lapis_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_netherite_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_netherite_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_quartz_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_quartz_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_leggings_redstone_trim,assets/advancednetherite/models/item/netherite_emerald_leggings_redstone_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_pickaxe,assets/advancednetherite/models/item/netherite_emerald_pickaxe.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_shovel,assets/advancednetherite/models/item/netherite_emerald_shovel.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_emerald_sword,assets/advancednetherite/models/item/netherite_emerald_sword.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_axe,assets/advancednetherite/models/item/netherite_gold_axe.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_block,assets/advancednetherite/models/item/netherite_gold_block.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots,assets/advancednetherite/models/item/netherite_gold_boots.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_amethyst_trim,assets/advancednetherite/models/item/netherite_gold_boots_amethyst_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_copper_trim,assets/advancednetherite/models/item/netherite_gold_boots_copper_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_diamond_trim,assets/advancednetherite/models/item/netherite_gold_boots_diamond_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_emerald_trim,assets/advancednetherite/models/item/netherite_gold_boots_emerald_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_gold_trim,assets/advancednetherite/models/item/netherite_gold_boots_gold_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_iron_trim,assets/advancednetherite/models/item/netherite_gold_boots_iron_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_lapis_trim,assets/advancednetherite/models/item/netherite_gold_boots_lapis_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_netherite_trim,assets/advancednetherite/models/item/netherite_gold_boots_netherite_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_quartz_trim,assets/advancednetherite/models/item/netherite_gold_boots_quartz_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_boots_redstone_trim,assets/advancednetherite/models/item/netherite_gold_boots_redstone_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate,assets/advancednetherite/models/item/netherite_gold_chestplate.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_amethyst_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_amethyst_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_copper_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_copper_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_diamond_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_diamond_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_emerald_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_emerald_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_gold_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_gold_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_iron_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_iron_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_lapis_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_lapis_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_netherite_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_netherite_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_quartz_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_quartz_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_chestplate_redstone_trim,assets/advancednetherite/models/item/netherite_gold_chestplate_redstone_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet,assets/advancednetherite/models/item/netherite_gold_helmet.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_amethyst_trim,assets/advancednetherite/models/item/netherite_gold_helmet_amethyst_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_copper_trim,assets/advancednetherite/models/item/netherite_gold_helmet_copper_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_diamond_trim,assets/advancednetherite/models/item/netherite_gold_helmet_diamond_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_emerald_trim,assets/advancednetherite/models/item/netherite_gold_helmet_emerald_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_gold_trim,assets/advancednetherite/models/item/netherite_gold_helmet_gold_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_iron_trim,assets/advancednetherite/models/item/netherite_gold_helmet_iron_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_lapis_trim,assets/advancednetherite/models/item/netherite_gold_helmet_lapis_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_netherite_trim,assets/advancednetherite/models/item/netherite_gold_helmet_netherite_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_quartz_trim,assets/advancednetherite/models/item/netherite_gold_helmet_quartz_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_helmet_redstone_trim,assets/advancednetherite/models/item/netherite_gold_helmet_redstone_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_hoe,assets/advancednetherite/models/item/netherite_gold_hoe.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_ingot,assets/advancednetherite/models/item/netherite_gold_ingot.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings,assets/advancednetherite/models/item/netherite_gold_leggings.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_amethyst_trim,assets/advancednetherite/models/item/netherite_gold_leggings_amethyst_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_copper_trim,assets/advancednetherite/models/item/netherite_gold_leggings_copper_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_diamond_trim,assets/advancednetherite/models/item/netherite_gold_leggings_diamond_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_emerald_trim,assets/advancednetherite/models/item/netherite_gold_leggings_emerald_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_gold_trim,assets/advancednetherite/models/item/netherite_gold_leggings_gold_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_iron_trim,assets/advancednetherite/models/item/netherite_gold_leggings_iron_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_lapis_trim,assets/advancednetherite/models/item/netherite_gold_leggings_lapis_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_netherite_trim,assets/advancednetherite/models/item/netherite_gold_leggings_netherite_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_quartz_trim,assets/advancednetherite/models/item/netherite_gold_leggings_quartz_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_leggings_redstone_trim,assets/advancednetherite/models/item/netherite_gold_leggings_redstone_trim.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_pickaxe,assets/advancednetherite/models/item/netherite_gold_pickaxe.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
advancednetherite,item,advancednetherite:netherite_gold_shovel,assets/advancednetherite/models/item/netherite_gold_shovel.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item model
